,ECLO
25848,3
25849,1
25850,3
25851,3
25852,3
25853,3
25854,17
25855,6
25856,5
25857,10
25858,3
25859,5
25860,3
25861,5
25862,6
25863,1
25864,3
25865,3
25866,1
25867,3
25868,13
25869,1
25870,3
25871,3
25872,6
25873,14
25874,3
25875,5
25876,9
25877,3
25878,12
25879,8
25880,3
25881,4
25882,6
25883,6
25884,3
25885,3
25886,3
25887,6
25888,1
25889,3
25890,3
25891,6
25892,3
25893,3
25894,8
25895,3
25896,5
25897,5
25898,5
25899,3
25900,5
25901,5
25902,3
25903,5
25904,12
25905,1
25906,6
25907,9
25908,5
25909,3
25910,3
25911,11
25912,3
25913,6
25914,3
25915,5
25916,5
25917,3
25918,3
25919,5
25920,3
25921,6
25922,10
25923,3
25924,3
25925,5
25926,4
25927,6
25928,5
25929,1
25930,17
25931,1
25932,5
25933,6
25934,3
25935,3
25936,5
25937,3
25938,3
25939,6
25940,3
25941,3
25942,1
25943,3
25944,6
25945,9
25946,3
25947,1
25948,5
25949,8
25950,3
25951,6
25952,12
25953,13
25954,6
25955,3
25956,3
25957,11
25958,1
25959,4
25960,6
25961,3
25962,5
25963,3
25964,3
25965,6
25966,3
25967,3
25968,5
25969,9
25970,5
25971,19
25972,3
25973,3
25974,1
25975,3
25976,9
25977,3
25978,6
25979,3
25980,8
25981,6
25982,3
25983,3
25984,3
25985,5
25986,3
25987,6
25988,5
25989,3
25990,3
25991,3
25992,3
25993,6
25994,6
25995,6
25996,9
25997,3
25998,5
25999,3
26000,5
26001,8
26002,3
26003,3
26004,8
26005,6
26006,3
26007,5
26008,3
26009,3
26010,1
26011,3
26012,5
26013,3
26014,3
26015,15
26016,6
26017,3
26018,6
26019,3
26020,3
26021,3
26022,3
26023,3
26024,8
26025,7
26026,5
26027,3
26028,3
26029,5
26030,3
26031,6
26032,3
26033,5
26034,5
26035,3
26036,3
26037,3
26038,4
26039,6
26040,3
26041,5
26042,3
26043,1
26044,6
26045,3
26046,5
26047,3
26048,8
26049,3
26050,5
26051,3
26052,3
26053,3
26054,5
26055,8
26056,6
26057,10
26058,5
26059,3
26060,5
26061,5
26062,5
26063,6
26064,3
26065,3
26066,6
26067,3
26068,3
26069,3
26070,1
26071,10
26072,1
26073,5
26074,1
26075,5
26076,3
26077,3
26078,5
26079,3
26080,3
26081,6
26082,3
26083,3
26084,3
26085,6
26086,3
26087,3
26088,3
26089,3
26090,3
26091,6
26092,15
26093,5
26094,8
26095,7
26096,9
26097,5
26098,6
26099,5
26100,3
26101,9
26102,3
26103,6
26104,14
26105,5
26106,12
26107,3
26108,1
26109,8
26110,5
26111,5
26112,5
26113,3
26114,3
26115,3
26116,3
26117,3
26118,9
26119,3
26120,5
26121,14
26122,3
26123,3
26124,6
26125,5
26126,3
26127,3
26128,4
26129,3
26130,13
26131,5
26132,6
26133,8
26134,1
26135,9
26136,6
26137,3
26138,1
26139,6
26140,4
26141,3
26142,5
26143,3
26144,3
26145,3
26146,3
26147,3
26148,12
26149,6
26150,9
26151,3
26152,5
26153,3
26154,3
26155,5
26156,3
26157,3
26158,6
26159,3
26160,3
26161,5
26162,5
26163,3
26164,5
26165,3
26166,3
26167,25
26168,3
26169,3
26170,8
26171,6
26172,3
26173,3
26174,3
26175,1
26176,5
26177,3
26178,3
26179,3
26180,3
26181,3
26182,3
26183,4
26184,9
26185,1
26186,14
26187,5
26188,3
26189,3
26190,3
26191,3
26192,3
26193,3
26194,5
26195,12
26196,14
26197,1
26198,10
26199,3
26200,3
26201,3
26202,3
26203,3
26204,4
26205,6
26206,5
26207,5
26208,6
26209,3
26210,1
26211,3
26212,5
26213,5
26214,3
26215,5
26216,3
26217,11
26218,3
26219,3
26220,5
26221,6
26222,3
26223,3
26224,6
26225,3
26226,9
26227,5
26228,3
26229,1
26230,3
26231,5
26232,9
26233,5
26234,9
26235,1
26236,3
26237,3
26238,1
26239,3
26240,6
26241,3
26242,3
26243,5
26244,15
26245,3
26246,3
26247,3
26248,5
26249,6
26250,3
26251,3
26252,6
26253,8
26254,6
26255,5
26256,5
26257,3
26258,2
26259,8
26260,5
26261,12
26262,5
26263,3
26264,6
26265,8
26266,9
26267,5
26268,9
26269,3
26270,8
26271,12
26272,3
26273,6
26274,3
26275,13
26276,9
26277,8
26278,3
26279,13
26280,6
26281,15
26282,6
26283,5
26284,3
26285,3
26286,13
26287,3
26288,3
26289,9
26290,3
26291,3
26292,3
26293,6
26294,8
26295,5
26296,3
26297,11
26298,12
26299,3
26300,9
26301,34
26302,3
26303,3
26304,3
26305,3
26306,3
26307,5
26308,1
26309,3
26310,3
26311,5
26312,3
26313,2
26314,3
26315,9
26316,5
26317,3
26318,3
26319,5
26320,1
26321,3
26322,4
26323,3
26324,7
26325,3
26326,3
26327,5
26328,3
26329,5
26330,6
26331,3
26332,3
26333,3
26334,5
26335,6
26336,6
26337,3
26338,3
26339,3
26340,5
26341,4
26342,6
26343,3
26344,5
26345,3
26346,5
26347,3
26348,3
26349,8
26350,5
26351,6
26352,3
26353,3
26354,4
26355,3
26356,3
26357,3
26358,5
26359,6
26360,11
26361,8
26362,4
26363,8
26364,3
26365,5
26366,3
26367,1
26368,1
26369,3
26370,5
26371,3
26372,6
26373,5
26374,3
26375,3
26376,3
26377,6
26378,3
26379,1
26380,3
26381,3
26382,3
26383,3
26384,3
26385,3
26386,20
26387,3
26388,3
26389,3
26390,3
26391,3
26392,5
26393,3
26394,4
26395,3
26396,5
26397,5
26398,11
26399,3
26400,5
26401,6
26402,3
26403,3
26404,13
26405,3
26406,6
26407,3
26408,5
26409,8
26410,3
26411,3
26412,9
26413,5
26414,6
26415,3
26416,3
26417,9
26418,5
26419,3
26420,12
26421,3
26422,6
26423,6
26424,8
26425,8
26426,3
26427,5
26428,5
26429,3
26430,9
26431,6
26432,3
26433,3
26434,6
26435,6
26436,3
26437,3
26438,1
26439,3
26440,5
26441,10
26442,5
26443,3
26444,3
26445,1
26446,5
26447,3
26448,3
26449,6
26450,3
26451,3
26452,3
26453,1
26454,6
26455,3
26456,5
26457,8
26458,1
26459,3
26460,3
26461,6
26462,8
26463,3
26464,6
26465,5
26466,10
26467,3
26468,3
26469,5
26470,3
26471,3
26472,9
26473,3
26474,3
26475,1
26476,3
26477,8
26478,3
26479,6
26480,6
26481,8
26482,5
26483,5
26484,6
26485,6
26486,3
26487,5
26488,3
26489,3
26490,5
26491,3
26492,5
26493,3
26494,3
26495,12
26496,3
26497,7
26498,3
26499,12
26500,3
26501,3
26502,6
26503,1
26504,5
26505,8
26506,3
26507,3
26508,3
26509,5
26510,1
26511,5
26512,5
26513,7
26514,3
26515,1
26516,3
26517,3
26518,8
26519,3
26520,6
26521,1
26522,6
26523,6
26524,3
26525,6
26526,12
26527,3
26528,3
26529,3
26530,3
26531,3
26532,3
26533,5
26534,5
26535,3
26536,3
26537,3
26538,3
26539,3
26540,12
26541,1
26542,10
26543,3
26544,3
26545,6
26546,4
26547,8
26548,3
26549,5
26550,4
26551,3
26552,1
26553,3
26554,3
26555,7
26556,3
26557,5
26558,3
26559,6
26560,3
26561,9
26562,5
26563,7
26564,6
26565,3
26566,3
26567,3
26568,6
26569,3
26570,5
26571,3
26572,3
26573,4
26574,3
26575,3
26576,3
26577,3
26578,5
26579,10
26580,1
26581,3
26582,3
26583,7
26584,3
26585,6
26586,3
26587,5
26588,3
26589,3
26590,3
26591,5
26592,5
26593,3
26594,3
26595,21
26596,3
26597,3
26598,6
26599,3
26600,6
26601,6
26602,5
26603,6
26604,3
26605,5
26606,3
26607,3
26608,1
26609,5
26610,6
26611,3
26612,3
26613,3
26614,3
26615,5
26616,1
26617,5
26618,3
26619,3
26620,3
26621,3
26622,3
26623,3
26624,3
26625,3
26626,3
26627,3
26628,5
26629,3
26630,3
26631,10
26632,3
26633,1
26634,1
26635,3
26636,3
26637,3
26638,3
26639,6
26640,3
26641,6
26642,3
26643,1
26644,3
26645,6
26646,3
26647,10
26648,1
26649,3
26650,3
26651,6
26652,3
26653,3
26654,5
26655,3
26656,3
26657,15
26658,1
26659,3
26660,9
26661,3
26662,6
26663,6
26664,3
26665,11
26666,6
26667,3
26668,5
26669,3
26670,10
26671,3
26672,3
26673,3
26674,3
26675,3
26676,6
26677,5
26678,3
26679,7
26680,3
26681,3
26682,3
26683,3
26684,9
26685,1
26686,6
26687,3
26688,2
26689,6
26690,3
26691,3
26692,3
26693,6
26694,4
26695,12
26696,3
26697,1
26698,3
26699,3
26700,4
26701,3
26702,3
26703,6
26704,3
26705,3
26706,3
26707,3
26708,3
26709,5
26710,3
26711,1
26712,1
26713,3
26714,3
26715,3
26716,3
26717,3
26718,5
26719,10
26720,3
26721,3
26722,3
26723,3
26724,3
26725,6
26726,5
26727,3
26728,3
26729,1
26730,9
26731,3
26732,5
26733,3
26734,5
26735,1
26736,3
26737,8
26738,1
26739,5
26740,3
26741,3
26742,3
26743,9
26744,3
26745,3
26746,1
26747,3
26748,3
26749,3
26750,1
26751,3
26752,11
26753,5
26754,8
26755,3
26756,8
26757,5
26758,6
26759,3
26760,6
26761,5
26762,3
26763,3
26764,4
26765,3
26766,3
26767,3
26768,3
26769,3
26770,6
26771,5
26772,5
26773,3
26774,3
26775,1
26776,12
26777,6
26778,3
26779,10
26780,3
26781,6
26782,11
26783,3
26784,3
26785,5
26786,6
26787,5
26788,3
26789,3
26790,3
26791,3
26792,3
26793,10
26794,3
26795,3
26796,3
26797,3
26798,7
26799,6
26800,6
26801,5
26802,3
26803,3
26804,3
26805,4
26806,5
26807,3
26808,3
26809,3
26810,3
26811,6
26812,5
26813,9
26814,5
26815,1
26816,6
26817,3
26818,5
26819,6
26820,6
26821,3
26822,5
26823,3
26824,3
26825,6
26826,6
26827,5
26828,3
26829,10
26830,5
26831,9
26832,3
26833,3
26834,3
26835,3
26836,2
26837,6
26838,9
26839,4
26840,3
26841,3
26842,3
26843,5
26844,3
26845,3
26846,6
26847,3
26848,9
26849,3
26850,8
26851,3
26852,3
26853,3
26854,3
26855,8
26856,5
26857,3
26858,6
26859,2
26860,3
26861,3
26862,10
26863,3
26864,3
26865,3
26866,3
26867,9
26868,3
26869,3
26870,3
26871,5
26872,8
26873,3
26874,3
26875,1
26876,3
26877,6
26878,6
26879,5
26880,3
26881,3
26882,6
26883,9
26884,6
26885,6
26886,3
26887,3
26888,5
26889,9
26890,7
26891,5
26892,8
26893,3
26894,5
26895,9
26896,12
26897,4
26898,3
26899,3
26900,6
26901,9
26902,6
26903,3
26904,8
26905,3
26906,3
26907,5
26908,13
26909,3
26910,5
26911,5
26912,3
26913,3
26914,3
26915,5
26916,6
26917,3
26918,6
26919,5
26920,3
26921,10
26922,4
26923,9
26924,3
26925,6
26926,3
26927,5
26928,3
26929,9
26930,6
26931,3
26932,3
26933,3
26934,6
26935,3
26936,6
26937,3
26938,5
26939,3
26940,3
26941,5
26942,5
26943,5
26944,3
26945,3
26946,3
26947,3
26948,6
26949,3
26950,6
26951,3
26952,5
26953,3
26954,3
26955,5
26956,3
26957,3
26958,6
26959,3
26960,5
26961,5
26962,3
26963,3
26964,3
26965,1
26966,2
26967,3
26968,6
26969,3
26970,3
26971,5
26972,9
26973,1
26974,1
26975,3
26976,5
26977,7
26978,6
26979,1
26980,3
26981,8
26982,9
26983,5
26984,3
26985,3
26986,10
26987,3
26988,3
26989,3
26990,1
26991,6
26992,3
26993,3
26994,6
26995,3
26996,3
26997,6
26998,3
26999,3
27000,3
27001,3
27002,9
27003,3
27004,3
27005,3
27006,4
27007,1
27008,3
27009,5
27010,3
27011,5
27012,3
27013,3
27014,3
27015,3
27016,3
27017,11
27018,9
27019,6
27020,1
27021,5
27022,3
27023,1
27024,3
27025,3
27026,3
27027,6
27028,1
27029,6
27030,3
27031,11
27032,8
27033,3
27034,9
27035,1
27036,3
27037,1
27038,8
27039,6
27040,3
27041,3
27042,5
27043,9
27044,6
27045,1
27046,3
27047,4
27048,1
27049,6
27050,9
27051,3
27052,3
27053,22
27054,3
27055,3
27056,5
27057,3
27058,1
27059,6
27060,6
27061,3
27062,5
27063,1
27064,3
27065,3
27066,3
27067,4
27068,6
27069,3
27070,3
27071,3
27072,3
27073,3
27074,6
27075,3
27076,3
27077,5
27078,1
27079,6
27080,3
27081,4
27082,5
27083,6
27084,3
27085,10
27086,1
27087,5
27088,5
27089,1
27090,5
27091,3
27092,3
27093,4
27094,3
27095,3
27096,5
27097,5
27098,3
27099,3
27100,4
27101,3
27102,3
27103,3
27104,9
27105,3
27106,3
27107,9
27108,3
27109,5
27110,6
27111,3
27112,3
27113,6
27114,4
27115,3
27116,3
27117,3
27118,3
27119,3
27120,3
27121,3
27122,3
27123,9
27124,1
27125,6
27126,3
27127,3
27128,6
27129,3
27130,8
27131,3
27132,6
27133,6
27134,3
27135,3
27136,3
27137,5
27138,5
27139,1
27140,8
27141,3
27142,3
27143,3
27144,6
27145,3
27146,5
27147,3
27148,3
27149,3
27150,5
27151,5
27152,6
27153,3
27154,3
27155,3
27156,3
27157,5
27158,1
27159,3
27160,3
27161,3
27162,6
27163,1
27164,6
27165,5
27166,9
27167,3
27168,3
27169,3
27170,3
27171,3
27172,5
27173,6
27174,3
27175,3
27176,3
27177,3
27178,4
27179,3
27180,3
27181,3
27182,3
27183,5
27184,3
27185,3
27186,6
27187,3
27188,3
27189,6
27190,5
27191,1
27192,10
27193,5
27194,6
27195,5
27196,6
27197,6
27198,1
27199,3
27200,18
27201,9
27202,3
27203,10
27204,5
27205,5
27206,5
27207,3
27208,5
27209,3
27210,3
27211,20
27212,5
27213,3
27214,5
27215,17
27216,10
27217,9
27218,3
27219,8
27220,10
27221,5
27222,6
27223,5
27224,3
27225,3
27226,5
27227,5
27228,3
27229,1
27230,6
27231,3
27232,3
27233,5
27234,6
27235,5
27236,5
27237,5
27238,3
27239,4
27240,6
27241,3
27242,3
27243,3
27244,6
27245,3
27246,3
27247,3
27248,6
27249,6
27250,1
27251,6
27252,3
27253,5
27254,3
27255,1
27256,10
27257,6
27258,5
27259,18
27260,10
27261,3
27262,3
27263,3
27264,9
27265,12
27266,3
27267,3
27268,3
27269,3
27270,5
27271,3
27272,4
27273,4
27274,12
27275,5
27276,1
27277,3
27278,3
27279,18
27280,6
27281,3
27282,6
27283,3
27284,1
27285,5
27286,5
27287,3
27288,3
27289,3
27290,12
27291,3
27292,5
27293,3
27294,6
27295,3
27296,3
27297,3
27298,3
27299,6
27300,4
27301,5
27302,3
27303,6
27304,3
27305,3
27306,3
27307,5
27308,5
27309,3
27310,5
27311,5
27312,5
27313,1
27314,3
27315,3
27316,6
27317,3
27318,1
27319,3
27320,3
27321,6
27322,3
27323,3
27324,3
27325,11
27326,6
27327,8
27328,3
27329,5
27330,3
27331,3
27332,3
27333,8
27334,3
27335,5
27336,5
27337,3
27338,3
27339,6
27340,3
27341,3
27342,1
27343,3
27344,9
27345,5
27346,3
27347,3
27348,5
27349,1
27350,5
27351,1
27352,3
27353,3
27354,5
27355,3
27356,3
27357,3
27358,3
27359,3
27360,1
27361,9
27362,3
27363,6
27364,5
27365,3
27366,5
27367,5
27368,4
27369,3
27370,6
27371,11
27372,3
27373,3
27374,3
27375,6
27376,6
27377,3
27378,3
27379,3
27380,3
27381,8
27382,6
27383,5
27384,3
27385,5
27386,4
27387,9
27388,5
27389,3
27390,5
27391,6
27392,5
27393,6
27394,3
27395,6
27396,9
27397,5
27398,1
27399,11
27400,1
27401,3
27402,6
27403,1
27404,8
27405,6
27406,3
27407,3
27408,5
27409,3
27410,3
27411,1
27412,3
27413,3
27414,5
27415,5
27416,3
27417,5
27418,5
27419,3
27420,3
27421,6
27422,11
27423,5
27424,5
27425,1
27426,5
27427,3
27428,6
27429,5
27430,3
27431,3
27432,3
27433,5
27434,5
27435,3
27436,3
27437,3
27438,5
27439,5
27440,3
27441,3
27442,6
27443,13
27444,4
27445,6
27446,8
27447,3
27448,9
27449,6
27450,3
27451,3
27452,3
27453,3
27454,4
27455,1
27456,5
27457,3
27458,3
27459,3
27460,3
27461,3
27462,3
27463,3
27464,5
27465,3
27466,5
27467,9
27468,5
27469,15
27470,3
27471,3
27472,3
27473,3
27474,4
27475,3
27476,3
27477,3
27478,3
27479,3
27480,3
27481,3
27482,3
27483,3
27484,3
27485,3
27486,6
27487,5
27488,1
27489,8
27490,3
27491,4
27492,9
27493,3
27494,3
27495,1
27496,3
27497,5
27498,3
27499,3
27500,5
27501,9
27502,5
27503,6
27504,7
27505,3
27506,3
27507,6
27508,3
27509,12
27510,6
27511,5
27512,1
27513,3
27514,3
27515,15
27516,3
27517,3
27518,11
27519,1
27520,8
27521,5
27522,5
27523,5
27524,10
27525,5
27526,11
27527,3
27528,3
27529,12
27530,8
27531,4
27532,3
27533,6
27534,3
27535,5
27536,1
27537,8
27538,3
27539,3
27540,1
27541,8
27542,5
27543,5
27544,3
27545,3
27546,3
27547,6
27548,5
27549,3
27550,3
27551,3
27552,6
27553,3
27554,3
27555,15
27556,3
27557,1
27558,3
27559,3
27560,3
27561,3
27562,3
27563,8
27564,12
27565,13
27566,3
27567,14
27568,3
27569,3
27570,3
27571,8
27572,5
27573,3
27574,8
27575,9
27576,9
27577,3
27578,3
27579,3
27580,3
27581,3
27582,3
27583,5
27584,3
27585,3
27586,3
27587,5
27588,3
27589,3
27590,3
27591,3
27592,9
27593,5
27594,3
27595,3
27596,5
27597,6
27598,9
27599,3
27600,3
27601,3
27602,3
27603,3
27604,3
27605,1
27606,3
27607,3
27608,6
27609,3
27610,3
27611,3
27612,3
27613,5
27614,3
27615,3
27616,3
27617,6
27618,5
27619,3
27620,1
27621,5
27622,9
27623,3
27624,3
27625,3
27626,1
27627,5
27628,3
27629,3
27630,3
27631,8
27632,15
27633,3
27634,3
27635,3
27636,5
27637,5
27638,11
27639,3
27640,8
27641,8
27642,5
27643,3
27644,6
27645,8
27646,3
27647,3
27648,3
27649,6
27650,3
27651,5
27652,9
27653,3
27654,5
27655,6
27656,8
27657,6
27658,9
27659,5
27660,6
27661,3
27662,3
27663,3
27664,10
27665,6
27666,3
27667,3
27668,3
27669,3
27670,3
27671,1
27672,3
27673,5
27674,3
27675,15
27676,3
27677,3
27678,3
27679,3
27680,6
27681,3
27682,6
27683,5
27684,6
27685,3
27686,3
27687,10
27688,10
27689,6
27690,3
27691,12
27692,3
27693,3
27694,6
27695,3
27696,5
27697,1
27698,12
27699,3
27700,3
27701,3
27702,3
27703,6
27704,3
27705,12
27706,6
27707,3
27708,9
27709,8
27710,5
27711,5
27712,3
27713,3
27714,5
27715,3
27716,3
27717,5
27718,3
27719,6
27720,3
27721,12
27722,3
27723,5
27724,10
27725,3
27726,2
27727,3
27728,3
27729,14
27730,1
27731,1
27732,8
27733,4
27734,3
27735,10
27736,6
27737,5
27738,2
27739,5
27740,3
27741,3
27742,6
27743,5
27744,3
27745,5
27746,5
27747,5
27748,3
27749,3
27750,6
27751,3
27752,9
27753,3
27754,8
27755,3
27756,3
27757,1
27758,3
27759,7
27760,6
27761,3
27762,6
27763,3
27764,1
27765,6
27766,1
27767,5
27768,3
27769,5
27770,3
27771,3
27772,3
27773,3
27774,5
27775,3
27776,9
27777,5
27778,6
27779,9
27780,8
27781,5
27782,6
27783,1
27784,3
27785,3
27786,3
27787,6
27788,5
27789,4
27790,3
27791,3
27792,3
27793,3
27794,6
27795,5
27796,6
27797,6
27798,7
27799,3
27800,6
27801,3
27802,5
27803,3
27804,3
27805,1
27806,5
27807,5
27808,6
27809,5
27810,3
27811,3
27812,1
27813,5
27814,3
27815,3
27816,6
27817,3
27818,3
27819,3
27820,3
27821,3
27822,3
27823,6
27824,3
27825,3
27826,5
27827,5
27828,6
27829,3
27830,3
27831,3
27832,3
27833,5
27834,3
27835,9
27836,3
27837,3
27838,3
27839,3
27840,6
27841,17
27842,5
27843,3
27844,6
27845,10
27846,6
27847,5
27848,6
27849,5
27850,3
27851,6
27852,3
27853,3
27854,3
27855,6
27856,12
27857,13
27858,5
27859,3
27860,3
27861,3
27862,3
27863,5
27864,3
27865,3
27866,5
27867,3
27868,3
27869,3
27870,6
27871,3
27872,3
27873,3
27874,1
27875,3
27876,1
27877,3
27878,9
27879,3
27880,10
27881,6
27882,3
27883,3
27884,6
27885,3
27886,5
27887,3
27888,9
27889,3
27890,3
27891,1
27892,6
27893,1
27894,2
27895,3
27896,3
27897,3
27898,5
27899,1
27900,6
27901,3
27902,6
27903,11
27904,3
27905,9
27906,8
27907,3
27908,5
27909,3
27910,3
27911,5
27912,3
27913,6
27914,16
27915,4
27916,5
27917,8
27918,5
27919,3
27920,3
27921,5
27922,3
27923,6
27924,8
27925,3
27926,5
27927,5
27928,5
27929,3
27930,6
27931,3
27932,6
27933,6
27934,3
27935,5
27936,5
27937,3
27938,1
27939,3
27940,3
27941,5
27942,3
27943,3
27944,3
27945,5
27946,9
27947,5
27948,5
27949,5
27950,3
27951,3
27952,6
27953,5
27954,3
27955,6
27956,3
27957,9
27958,6
27959,3
27960,3
27961,5
27962,3
27963,3
27964,3
27965,3
27966,6
27967,6
27968,3
27969,3
27970,3
27971,3
27972,3
27973,3
27974,3
27975,6
27976,3
27977,3
27978,5
27979,8
27980,3
27981,12
27982,5
27983,5
27984,5
27985,3
27986,3
27987,3
27988,3
27989,6
27990,3
27991,3
27992,3
27993,15
27994,3
27995,3
27996,5
27997,6
27998,3
27999,3
28000,6
28001,3
28002,3
28003,3
28004,6
28005,3
28006,6
28007,3
28008,5
28009,9
28010,6
28011,9
28012,3
28013,5
28014,6
28015,5
28016,6
28017,3
28018,3
28019,3
28020,3
28021,14
28022,3
28023,8
28024,5
28025,3
28026,3
28027,6
28028,8
28029,3
28030,1
28031,3
28032,3
28033,3
28034,3
28035,1
28036,1
28037,3
28038,1
28039,3
28040,3
28041,3
28042,6
28043,3
28044,10
28045,3
28046,3
28047,5
28048,5
28049,3
28050,3
28051,3
28052,3
28053,5
28054,3
28055,6
28056,3
28057,3
28058,3
28059,3
28060,3
28061,5
28062,3
28063,5
28064,3
28065,3
28066,4
28067,5
28068,1
28069,6
28070,3
28071,5
28072,5
28073,3
28074,5
28075,3
28076,5
28077,3
28078,3
28079,3
28080,3
28081,5
28082,13
28083,3
28084,6
28085,3
28086,5
28087,5
28088,5
28089,5
28090,3
28091,3
28092,3
28093,5
28094,3
28095,6
28096,3
28097,1
28098,5
28099,3
28100,3
28101,3
28102,5
28103,5
28104,1
28105,3
28106,3
28107,6
28108,3
28109,10
28110,9
28111,3
28112,3
28113,3
28114,6
28115,3
28116,3
28117,3
28118,5
28119,5
28120,6
28121,6
28122,3
28123,3
28124,3
28125,6
28126,6
28127,6
28128,9
28129,20
28130,6
28131,3
28132,6
28133,5
28134,3
28135,11
28136,3
28137,6
28138,5
28139,3
28140,4
28141,3
28142,3
28143,5
28144,3
28145,1
28146,1
28147,3
28148,3
28149,7
28150,5
28151,3
28152,6
28153,5
28154,9
28155,14
28156,3
28157,3
28158,5
28159,5
28160,5
28161,6
28162,6
28163,3
28164,3
28165,3
28166,9
28167,5
28168,3
28169,9
28170,1
28171,6
28172,6
28173,5
28174,3
28175,8
28176,3
28177,6
28178,3
28179,5
28180,6
28181,5
28182,1
28183,6
28184,3
28185,6
28186,3
28187,3
28188,5
28189,3
28190,1
28191,5
28192,5
28193,3
28194,3
28195,3
28196,6
28197,17
28198,5
28199,5
28200,5
28201,5
28202,4
28203,9
28204,1
28205,3
28206,3
28207,10
28208,3
28209,3
28210,9
28211,3
28212,3
28213,6
28214,3
28215,5
28216,1
28217,5
28218,3
28219,2
28220,6
28221,5
28222,6
28223,10
28224,3
28225,5
28226,3
28227,6
28228,6
28229,3
28230,1
28231,5
28232,6
28233,8
28234,3
28235,3
28236,5
28237,6
28238,3
28239,11
28240,3
28241,5
28242,3
28243,1
28244,4
28245,3
28246,6
28247,3
28248,14
28249,6
28250,5
28251,5
28252,5
28253,6
28254,3
28255,5
28256,13
28257,3
28258,8
28259,8
28260,3
28261,3
28262,3
28263,5
28264,3
28265,5
28266,3
28267,8
28268,1
28269,5
28270,1
28271,8
28272,3
28273,6
28274,3
28275,5
28276,3
28277,3
28278,3
28279,3
28280,6
28281,6
28282,6
28283,3
28284,8
28285,1
28286,3
28287,3
28288,5
28289,6
28290,6
28291,3
28292,11
28293,5
28294,3
28295,3
28296,10
28297,5
28298,9
28299,3
28300,7
28301,6
28302,3
28303,6
28304,6
28305,1
28306,13
28307,3
28308,3
28309,3
28310,3
28311,3
28312,5
28313,3
28314,1
28315,3
28316,3
28317,1
28318,6
28319,3
28320,5
28321,6
28322,3
28323,6
28324,3
28325,5
28326,6
28327,5
28328,3
28329,3
28330,6
28331,5
28332,11
28333,3
28334,3
28335,3
28336,8
28337,6
28338,3
28339,5
28340,5
28341,6
28342,5
28343,3
28344,3
28345,3
28346,3
28347,3
28348,3
28349,3
28350,5
28351,5
28352,5
28353,8
28354,3
28355,4
28356,5
28357,5
28358,3
28359,6
28360,3
28361,8
28362,3
28363,3
28364,3
28365,15
28366,3
28367,5
28368,3
28369,5
28370,6
28371,6
28372,5
28373,3
28374,6
28375,5
28376,5
28377,14
28378,3
28379,6
28380,3
28381,5
28382,12
28383,6
28384,5
28385,6
28386,3
28387,6
28388,3
28389,6
28390,8
28391,3
28392,9
28393,8
28394,6
28395,10
28396,5
28397,8
28398,6
28399,5
28400,5
28401,3
28402,3
28403,3
28404,3
28405,5
28406,3
28407,3
28408,3
28409,3
28410,6
28411,1
28412,3
28413,7
28414,5
28415,6
28416,5
28417,9
28418,9
28419,3
28420,3
28421,3
28422,3
28423,17
28424,14
28425,5
28426,3
28427,6
28428,10
28429,3
28430,4
28431,3
28432,3
28433,14
28434,4
28435,3
28436,3
28437,3
28438,9
28439,3
28440,1
28441,3
28442,3
28443,6
28444,3
28445,3
28446,3
28447,3
28448,3
28449,3
28450,3
28451,7
28452,3
28453,1
28454,3
28455,10
28456,8
28457,9
28458,17
28459,5
28460,8
28461,3
28462,5
28463,11
28464,1
28465,3
28466,5
28467,5
28468,3
28469,5
28470,3
28471,5
28472,3
28473,3
28474,6
28475,5
28476,11
28477,3
28478,8
28479,3
28480,3
28481,5
28482,3
28483,6
28484,16
28485,1
28486,4
28487,3
28488,3
28489,5
28490,5
28491,3
28492,3
28493,3
28494,3
28495,5
28496,5
28497,7
28498,8
28499,4
28500,3
28501,5
28502,10
28503,12
28504,3
28505,7
28506,3
28507,3
28508,3
28509,3
28510,3
28511,6
28512,4
28513,6
28514,3
28515,10
28516,3
28517,3
28518,1
28519,4
28520,3
28521,4
28522,5
28523,6
28524,11
28525,12
28526,3
28527,9
28528,1
28529,3
28530,5
28531,3
28532,6
28533,5
28534,4
28535,6
28536,5
28537,3
28538,5
28539,5
28540,1
28541,9
28542,3
28543,3
28544,6
28545,3
28546,3
28547,5
28548,6
28549,3
28550,5
28551,10
28552,6
28553,5
28554,3
28555,3
28556,8
28557,5
28558,3
28559,3
28560,3
28561,3
28562,1
28563,3
28564,20
28565,11
28566,3
28567,6
28568,5
28569,4
28570,7
28571,3
28572,3
28573,5
28574,3
28575,3
28576,3
28577,6
28578,3
28579,3
28580,9
28581,3
28582,3
28583,8
28584,5
28585,5
28586,3
28587,3
28588,3
28589,3
28590,3
28591,4
28592,3
28593,4
28594,3
28595,1
28596,5
28597,3
28598,3
28599,7
28600,4
28601,3
28602,3
28603,11
28604,6
28605,6
28606,3
28607,10
28608,1
28609,5
28610,9
28611,3
28612,6
28613,5
28614,3
28615,8
28616,5
28617,6
28618,3
28619,5
28620,6
28621,3
28622,3
28623,3
28624,3
28625,5
28626,3
28627,5
28628,6
28629,3
28630,10
